id,state_code,div_no,month,tmax_f,tmin_f,pcpn_in,climdiv_id
4515,41,10,11,78.70,58.00,1.51,4110
4516,41,10,12,72.20,51.60,1.19,4110
4517,42,1,1,39.30,18.70,0.85,4201
4518,42,1,2,44.90,22.70,0.81,4201
4519,42,1,3,54.80,29.50,0.94,4201
4520,42,1,4,61.50,34.40,1.08,4201
4521,42,1,5,71.80,42.90,1.27,4201
4522,42,1,6,83.30,51.60,0.64,4201
4523,42,1,7,91.90,60.00,0.62,4201
4524,42,1,8,89.80,58.20,0.68,4201
4525,42,1,9,79.60,48.30,0.78,4201
4526,42,1,10,65.00,36.40,0.94,4201
4527,42,1,11,50.40,26.00,0.66,4201
4528,42,1,12,39.40,18.30,0.81,4201
4529,42,2,1,50.60,30.80,1.61,4202
4530,42,2,2,54.40,33.50,1.96,4202
4531,42,2,3,62.00,38.60,1.61,4202
4532,42,2,4,69.00,43.70,0.88,4202
4533,42,2,5,79.30,52.30,0.58,4202
4534,42,2,6,90.40,61.60,0.27,4202
4535,42,2,7,95.80,68.60,0.84,4202
4536,42,2,8,93.70,67.20,1.13,4202
4537,42,2,9,86.40,59.70,0.93,4202
4538,42,2,10,73.50,48.20,1.12,4202
4539,42,2,11,60.00,36.90,0.93,4202
4540,42,2,12,49.50,29.90,1.36,4202
4541,42,3,1,36.50,18.90,1.72,4203
4542,42,3,2,41.60,22.10,1.63,4203
4543,42,3,3,51.10,29.50,1.70,4203
4544,42,3,4,58.00,34.40,1.94,4203
4545,42,3,5,68.50,42.70,1.98,4203
4546,42,3,6,79.80,50.90,0.99,4203
4547,42,3,7,89.00,59.10,0.68,4203
4548,42,3,8,86.90,57.50,0.81,4203
4549,42,3,9,76.80,48.10,1.15,4203
4550,42,3,10,62.00,36.70,1.50,4203
4551,42,3,11,47.80,26.80,1.34,4203
4552,42,3,12,36.90,19.20,1.65,4203
4553,42,4,1,39.40,17.90,1.46,4204
4554,42,4,2,42.70,20.40,1.57,4204
4555,42,4,3,50.60,26.20,1.55,4204
4556,42,4,4,56.90,31.20,1.31,4204
4557,42,4,5,66.70,39.30,1.18,4204
4558,42,4,6,78.20,47.90,0.58,4204
4559,42,4,7,84.20,55.40,1.25,4204
4560,42,4,8,81.70,53.90,1.47,4204
4561,42,4,9,73.90,45.70,1.33,4204
4562,42,4,10,61.20,35.00,1.53,4204
4563,42,4,11,48.50,24.80,1.15,4204
4564,42,4,12,38.70,17.30,1.41,4204
4565,42,5,1,32.70,13.20,2.43,4205
4566,42,5,2,35.60,14.50,2.22,4205
4567,42,5,3,43.70,21.30,2.22,4205
4568,42,5,4,50.10,26.80,2.36,4205
4569,42,5,5,59.50,35.10,2.27,4205
4570,42,5,6,70.10,42.60,1.27,4205
4571,42,5,7,78.40,49.90,1.08,4205
4572,42,5,8,76.40,48.50,1.41,4205
4573,42,5,9,67.40,40.70,1.75,4205
4574,42,5,10,54.30,30.70,2.06,4205
4575,42,5,11,41.10,20.60,1.99,4205
4576,42,5,12,32.00,13.10,2.34,4205
4577,42,6,1,32.50,11.20,0.69,4206
4578,42,6,2,39.10,16.60,0.70,4206
4579,42,6,3,51.00,26.10,0.82,4206
4580,42,6,4,59.00,32.20,0.99,4206
4581,42,6,5,69.40,41.30,1.14,4206
4582,42,6,6,81.10,49.80,0.65,4206
4583,42,6,7,87.80,56.90,0.81,4206
4584,42,6,8,84.80,54.90,1.10,4206
4585,42,6,9,75.70,46.10,1.27,4206
4586,42,6,10,61.40,34.70,1.21,4206
4587,42,6,11,46.00,23.20,0.67,4206
4588,42,6,12,33.50,13.10,0.72,4206
4589,42,7,1,40.50,20.30,0.81,4207
4590,42,7,2,46.70,24.80,0.78,4207
4591,42,7,3,56.90,32.10,0.75,4207
4592,42,7,4,64.60,37.70,0.67,4207
4593,42,7,5,74.90,46.80,0.76,4207
4594,42,7,6,86.90,56.40,0.37,4207
4595,42,7,7,92.40,63.40,0.86,4207
4596,42,7,8,89.20,61.40,1.08,4207
4597,42,7,9,80.70,52.60,1.10,4207
4598,42,7,10,66.80,40.50,1.14,4207
4599,42,7,11,52.10,28.90,0.63,4207
4600,42,7,12,40.40,20.30,0.74,4207
4601,43,1,1,25.10,6.00,3.11,4301
4602,43,1,2,28.30,7.60,2.66,4301
4603,43,1,3,37.20,16.60,3.07,4301
4604,43,1,4,50.60,29.00,3.58,4301
4605,43,1,5,64.40,40.30,4.04,4301
4606,43,1,6,72.60,49.60,4.75,4301
4607,43,1,7,76.90,54.70,4.82,4301
4608,43,1,8,75.20,53.20,4.49,4301
4609,43,1,9,68.00,45.70,3.87,4301
4610,43,1,10,54.60,35.60,4.66,4301
4611,43,1,11,41.80,25.50,3.48,4301
4612,43,1,12,30.70,14.30,3.72,4301
4613,43,2,1,27.80,9.30,2.95,4302
4614,43,2,2,30.70,10.50,2.45,4302
4615,43,2,3,39.30,19.40,3.02,4302
4616,43,2,4,53.10,31.10,3.53,4302
4617,43,2,5,66.10,42.50,3.94,4302
4618,43,2,6,74.30,51.70,4.67,4302
4619,43,2,7,78.80,56.70,4.54,4302
4620,43,2,8,76.90,55.10,4.28,4302
4621,43,2,9,69.60,47.80,3.90,4302
4622,43,2,10,56.80,37.20,4.45,4302
4623,43,2,11,44.30,27.50,3.40,4302
4624,43,2,12,33.30,17.10,3.53,4302
4625,43,3,1,29.10,10.00,3.47,4303
4626,43,3,2,32.20,11.20,2.98,4303
4627,43,3,3,40.40,19.70,3.55,4303
4628,43,3,4,53.70,30.40,3.93,4303
4629,43,3,5,66.50,41.40,3.94,4303
4630,43,3,6,74.60,50.40,4.64,4303
4631,43,3,7,79.20,55.50,4.43,4303
4632,43,3,8,77.40,53.90,4.25,4303
4633,43,3,9,70.30,46.50,4.02,4303
4634,43,3,10,57.50,36.30,4.90,4303
4635,43,3,11,45.00,26.90,3.66,4303
4636,43,3,12,34.00,17.10,4.21,4303
4637,44,1,1,48.80,29.20,3.46,4401
4638,44,1,2,52.00,30.80,2.87,4401
4639,44,1,3,59.40,37.20,3.98,4401
4640,44,1,4,69.80,46.30,3.45,4401
4641,44,1,5,77.20,55.70,3.87,4401
4642,44,1,6,84.70,64.60,4.45,4401
4643,44,1,7,88.80,69.20,5.07,4401
4644,44,1,8,86.90,67.60,4.90,4401
4645,44,1,9,80.90,61.70,4.89,4401
4646,44,1,10,71.20,49.80,3.86,4401
4647,44,1,11,60.80,39.30,3.19,4401
4648,44,1,12,52.30,32.80,3.56,4401
4649,44,2,1,47.80,26.90,3.37,4402
4650,44,2,2,51.50,29.00,2.80,4402
4651,44,2,3,59.50,35.20,3.92,4402
4652,44,2,4,70.00,44.40,3.45,4402
4653,44,2,5,77.20,53.70,4.14,4402
4654,44,2,6,84.60,62.60,4.24,4402
4655,44,2,7,88.50,67.20,4.44,4402
4656,44,2,8,86.60,65.50,4.12,4402
4657,44,2,9,80.40,58.80,4.54,4402
4658,44,2,10,70.30,46.40,3.66,4402
4659,44,2,11,59.90,36.30,3.34,4402
4660,44,2,12,50.90,30.10,3.62,4402
4661,44,3,1,46.50,26.60,3.59,4403
4662,44,3,2,50.30,28.70,2.86,4403
4663,44,3,3,58.40,34.80,3.93,4403
4664,44,3,4,68.90,43.70,3.73,4403
4665,44,3,5,75.90,52.70,4.40,4403
4666,44,3,6,83.10,61.30,4.41,4403
4667,44,3,7,86.70,65.60,4.22,4403
4668,44,3,8,85.00,64.40,3.85,4403
4669,44,3,9,78.80,57.60,4.63,4403
4670,44,3,10,69.10,45.40,3.60,4403
4671,44,3,11,58.50,35.30,3.50,4403
4672,44,3,12,49.50,29.50,3.69,4403
4673,44,4,1,42.90,24.30,2.93,4404
4674,44,4,2,46.60,26.20,2.40,4404
4675,44,4,3,54.80,32.40,3.45,4404
4676,44,4,4,66.40,42.00,3.38,4404
4677,44,4,5,74.50,51.10,4.31,4404
4678,44,4,6,82.40,60.00,4.43,4404
4679,44,4,7,86.40,64.60,4.16,4404
4680,44,4,8,84.70,62.80,3.69,4404
4681,44,4,9,78.00,56.00,4.40,4404
4682,44,4,10,67.30,44.30,3.46,4404
4683,44,4,11,56.20,34.80,3.04,4404
4684,44,4,12,46.60,27.90,3.25,4404
4685,44,5,1,42.20,23.70,3.20,4405
4686,44,5,2,46.10,25.80,2.68,4405
4687,44,5,3,54.20,31.80,3.71,4405
4688,44,5,4,65.70,40.70,3.75,4405
4689,44,5,5,73.40,49.50,4.46,4405
4690,44,5,6,80.30,57.80,4.51,4405
4691,44,5,7,83.90,61.80,4.25,4405
4692,44,5,8,82.20,60.60,3.71,4405
4693,44,5,9,76.00,54.00,4.13,4405
4694,44,5,10,66.10,42.70,3.09,4405
4695,44,5,11,54.80,33.10,3.11,4405
4696,44,5,12,45.50,26.80,3.40,4405
4697,44,6,1,43.00,24.30,3.65,4406
4698,44,6,2,46.90,26.90,3.46,4406
4699,44,6,3,55.10,32.90,4.15,4406
4700,44,6,4,65.80,40.60,4.15,4406
4701,44,6,5,73.20,48.90,4.60,4406
4702,44,6,6,79.50,57.10,4.44,4406
4703,44,6,7,82.50,61.10,4.79,4406
4704,44,6,8,81.40,60.10,3.97,4406
4705,44,6,9,76.30,53.60,3.60,4406
4706,44,6,10,66.40,42.30,3.07,4406
4707,44,6,11,55.50,32.50,3.10,4406
4708,44,6,12,46.20,27.40,3.87,4406
4709,45,1,1,45.10,34.00,16.92,4501
4710,45,1,2,47.30,33.30,10.91,4501
4711,45,1,3,50.40,34.70,12.58,4501
4712,45,1,4,55.00,37.30,8.48,4501
4713,45,1,5,61.00,42.40,4.59,4501
4714,45,1,6,64.80,46.70,3.30,4501
4715,45,1,7,70.10,50.30,1.50,4501
4716,45,1,8,71.30,50.70,2.18,4501
4717,45,1,9,67.70,47.50,4.47,4501
4718,45,1,10,57.70,41.60,11.08,4501
4719,45,1,11,48.80,36.30,17.28,4501
4720,45,1,12,44.10,33.40,16.47,4501
4721,45,2,1,46.00,35.50,3.77,4502
4722,45,2,2,48.30,35.30,2.59,4502
4723,45,2,3,52.30,37.50,2.78,4502
4724,45,2,4,57.20,40.60,2.18,4502
4725,45,2,5,63.00,45.60,1.80,4502
4726,45,2,6,67.20,49.50,1.41,4502
4727,45,2,7,72.10,52.40,0.78,4502
4728,45,2,8,72.60,52.70,0.91,4502
4729,45,2,9,67.60,49.40,1.49,4502
4730,45,2,10,58.20,43.70,2.97,4502
4731,45,2,11,50.10,38.40,4.45,4502
4732,45,2,12,45.20,35.10,3.89,4502
4733,45,3,1,45.90,34.80,6.28,4503
4734,45,3,2,48.70,34.70,4.23,4503
4735,45,3,3,52.90,36.90,4.79,4503
4736,45,3,4,58.10,40.20,3.64,4503
4737,45,3,5,64.70,45.70,2.57,4503
4738,45,3,6,68.90,49.90,1.95,4503
4739,45,3,7,75.10,53.50,0.92,4503
4740,45,3,8,75.60,53.70,1.12,4503
4741,45,3,9,69.90,49.80,2.06,4503
4742,45,3,10,59.20,43.50,4.56,4503
4743,45,3,11,50.20,37.90,6.90,4503
4744,45,3,12,44.90,34.40,6.42,4503
4745,45,4,1,42.80,32.40,11.05,4504
4746,45,4,2,45.70,32.10,7.61,4504
4747,45,4,3,49.70,33.90,8.36,4504
4748,45,4,4,55.10,36.90,6.07,4504
4749,45,4,5,62.20,42.40,3.99,4504
4750,45,4,6,66.50,46.70,2.99,4504
4751,45,4,7,73.70,51.10,1.18,4504
4752,45,4,8,74.40,51.50,1.47,4504
4753,45,4,9,68.60,47.80,3.21,4504
4754,45,4,10,56.90,41.20,7.52,4504
4755,45,4,11,47.00,35.40,11.72,4504
4756,45,4,12,41.70,31.90,11.24,4504
4757,45,5,1,35.50,26.50,13.39,4505
4758,45,5,2,38.40,26.50,9.26,4505
4759,45,5,3,42.80,28.40,9.83,4505
4760,45,5,4,48.90,31.90,6.58,4505
4761,45,5,5,56.60,37.80,4.34,4505
4762,45,5,6,61.40,42.60,3.35,4505
4763,45,5,7,70.20,48.20,1.31,4505
4764,45,5,8,70.60,48.60,1.61,4505
4765,45,5,9,63.80,44.20,3.67,4505
4766,45,5,10,51.20,36.90,8.85,4505
4767,45,5,11,40.10,30.40,13.82,4505
4768,45,5,12,34.30,25.80,13.33,4505
4769,45,6,1,32.70,21.90,5.71,4506
4770,45,6,2,36.70,22.60,4.10,4506
4771,45,6,3,42.90,26.00,3.91,4506
4772,45,6,4,50.00,30.60,2.40,4506
4773,45,6,5,59.00,37.40,1.97,4506
4774,45,6,6,65.10,42.70,1.48,4506
4775,45,6,7,74.60,48.90,0.67,4506
4776,45,6,8,74.50,49.00,0.67,4506
4777,45,6,9,66.10,43.00,1.25,4506
4778,45,6,10,51.60,34.20,3.42,4506
4779,45,6,11,38.40,26.60,5.54,4506
4780,45,6,12,31.30,21.00,6.15,4506
4781,45,7,1,33.00,21.30,1.60,4507
4782,45,7,2,39.60,23.70,1.12,4507
4783,45,7,3,49.70,29.20,1.28,4507
4784,45,7,4,58.80,34.60,1.01,4507
4785,45,7,5,68.50,42.30,1.26,4507
4786,45,7,6,75.10,47.90,1.08,4507
4787,45,7,7,85.10,54.30,0.54,4507
4788,45,7,8,84.50,53.70,0.38,4507
4789,45,7,9,74.90,46.20,0.48,4507
4790,45,7,10,58.90,35.80,1.11,4507
4791,45,7,11,42.40,27.40,1.57,4507
4792,45,7,12,32.80,21.20,1.95,4507
4793,45,8,1,38.10,25.80,1.42,4508
4794,45,8,2,44.80,28.00,1.00,4508
4795,45,8,3,54.30,32.50,0.99,4508
4796,45,8,4,62.40,37.60,0.84,4508
4797,45,8,5,71.70,45.00,0.91,4508
4798,45,8,6,78.60,50.90,0.68,4508
4799,45,8,7,88.10,56.90,0.27,4508
4800,45,8,8,87.00,56.00,0.21,4508
4801,45,8,9,77.70,48.50,0.34,4508
4802,45,8,10,62.70,38.60,0.90,4508
4803,45,8,11,47.10,30.60,1.32,4508
4804,45,8,12,37.40,25.40,1.63,4508
4805,45,9,1,31.30,20.10,2.66,4509
4806,45,9,2,36.80,21.30,1.88,4509
4807,45,9,3,45.60,26.50,2.27,4509
4808,45,9,4,54.30,31.80,1.92,4509
4809,45,9,5,64.10,39.50,2.27,4509
4810,45,9,6,70.20,45.00,2.19,4509
4811,45,9,7,80.50,50.80,0.93,4509
4812,45,9,8,80.20,50.00,0.67,4509
4813,45,9,9,70.40,42.90,0.96,4509
4814,45,9,10,54.00,33.30,1.94,4509
4815,45,9,11,38.60,25.70,2.80,4509
4816,45,9,12,30.40,19.90,2.95,4509
4817,45,10,1,38.20,26.10,2.35,4510
4818,45,10,2,42.70,27.40,1.82,4510
4819,45,10,3,50.60,31.40,2.13,4510
4820,45,10,4,57.90,35.70,1.85,4510
4821,45,10,5,67.00,42.40,1.90,4510
4822,45,10,6,73.70,47.70,1.42,4510
4823,45,10,7,84.80,53.30,0.52,4510
4824,45,10,8,84.60,52.60,0.47,4510
4825,45,10,9,74.90,45.70,0.71,4510
4826,45,10,10,59.90,36.90,1.62,4510
4827,45,10,11,45.30,30.60,2.43,4510
4828,45,10,12,37.30,25.60,2.62,4510
4829,46,1,1,39.30,22.00,3.55,4601
4830,46,1,2,43.00,24.30,3.07,4601
4831,46,1,3,52.60,31.20,3.96,4601
4832,46,1,4,65.50,39.90,3.85,4601
4833,46,1,5,74.30,49.30,4.47,4601
4834,46,1,6,81.50,58.20,4.65,4601
4835,46,1,7,84.50,62.50,4.61,4601
4836,46,1,8,83.50,61.50,3.86,4601
4837,46,1,9,77.70,54.40,3.64,4601
4838,46,1,10,66.20,42.90,3.16,4601
4839,46,1,11,53.80,33.20,3.01,4601
4840,46,1,12,43.50,26.80,3.56,4601
4841,46,2,1,40.40,22.50,3.72,4602
4842,46,2,2,44.30,24.70,3.32,4602
4843,46,2,3,53.50,31.30,4.23,4602
4844,46,2,4,66.20,39.80,4.03,4602
4845,46,2,5,74.50,49.00,4.94,4602
4846,46,2,6,81.30,57.70,4.91,4602
4847,46,2,7,84.20,62.00,5.26,4602
4848,46,2,8,83.10,61.10,3.98,4602
4849,46,2,9,77.70,54.00,3.66,4602
4850,46,2,10,66.60,42.40,3.40,4602
4851,46,2,11,54.60,32.70,3.15,4602
4852,46,2,12,44.60,26.90,3.86,4602
4853,46,3,1,43.00,24.70,3.40,4603
4854,46,3,2,47.20,27.20,3.30,4603
4855,46,3,3,56.30,33.60,4.28,4603
4856,46,3,4,68.60,42.20,3.91,4603
4857,46,3,5,76.10,51.20,4.82,4603
4858,46,3,6,82.90,59.80,4.59,4603
4859,46,3,7,85.80,64.10,5.19,4603
4860,46,3,8,84.90,63.10,3.88,4603
4861,46,3,9,79.40,56.10,3.50,4603
4862,46,3,10,68.40,44.50,3.12,4603
4863,46,3,11,56.80,34.20,3.04,4603
4864,46,3,12,46.60,28.50,3.87,4603
4865,46,4,1,37.80,20.50,3.90,4604
4866,46,4,2,41.60,22.90,3.53,4604
4867,46,4,3,49.80,29.40,4.42,4604
4868,46,4,4,62.10,38.00,4.33,4604
4869,46,4,5,70.00,46.70,5.27,4604
4870,46,4,6,76.40,54.80,5.00,4604
4871,46,4,7,79.40,58.90,5.27,4604
4872,46,4,8,78.30,57.90,4.16,4604
4873,46,4,9,73.00,51.50,3.88,4604
4874,46,4,10,62.70,40.50,3.41,4604
4875,46,4,11,51.10,31.00,3.31,4604
4876,46,4,12,41.70,24.60,4.08,4604
4877,46,5,1,41.70,23.60,3.34,4605
4878,46,5,2,45.80,26.10,3.12,4605
4879,46,5,3,54.40,32.20,3.99,4605
4880,46,5,4,66.00,40.30,3.98,4605
4881,46,5,5,73.50,48.70,4.78,4605
4882,46,5,6,79.80,57.00,4.29,4605
4883,46,5,7,82.90,61.00,4.68,4605
4884,46,5,8,81.60,60.30,3.78,4605
4885,46,5,9,76.20,53.60,3.39,4605
4886,46,5,10,65.90,42.30,2.85,4605
4887,46,5,11,54.80,32.30,2.79,4605
4888,46,5,12,44.90,26.90,3.53,4605
4889,46,6,1,40.50,22.00,2.72,4606
4890,46,6,2,44.40,23.90,2.32,4606
4891,46,6,3,52.70,30.00,3.32,4606
4892,46,6,4,65.20,39.30,3.44,4606
4893,46,6,5,73.80,48.30,4.32,4606
4894,46,6,6,81.40,56.80,4.17,4606
4895,46,6,7,85.20,61.10,4.03,4606
4896,46,6,8,83.80,59.50,3.50,4606
4897,46,6,9,77.30,52.80,3.83,4606
4898,46,6,10,66.10,41.50,2.92,4606
4899,46,6,11,54.30,32.40,2.66,4606
4900,46,6,12,44.20,25.50,2.93,4606
4901,47,1,1,21.10,2.90,0.97,4701
4902,47,1,2,26.70,5.70,0.98,4701
4903,47,1,3,39.00,17.70,1.59,4701
4904,47,1,4,52.70,30.00,2.81,4701
4905,47,1,5,66.10,41.80,3.80,4701
4906,47,1,6,75.20,51.80,4.37,4701
4907,47,1,7,79.40,56.70,4.18,4701
4908,47,1,8,77.20,54.60,3.97,4701
4909,47,1,9,69.00,46.90,3.56,4701
4910,47,1,10,54.90,34.90,3.17,4701
4911,47,1,11,38.80,23.00,1.83,4701
4912,47,1,12,26.10,10.60,1.34,4701
4913,47,2,1,21.30,3.70,1.21,4702
4914,47,2,2,26.50,5.70,1.10,4702
4915,47,2,3,38.40,16.60,1.72,4702
4916,47,2,4,52.00,28.90,2.92,4702
4917,47,2,5,65.70,41.20,3.74,4702
4918,47,2,6,74.60,51.40,4.50,4702
4919,47,2,7,78.40,55.60,3.98,4702
4920,47,2,8,76.30,53.50,3.72,4702
4921,47,2,9,68.30,46.10,3.75,4702
4922,47,2,10,54.40,34.30,3.27,4702
4923,47,2,11,38.70,23.10,1.96,4702
4924,47,2,12,26.40,11.10,1.52,4702
4925,47,3,1,23.30,5.70,1.23,4703
4926,47,3,2,28.10,7.60,1.08,4703
4927,47,3,3,39.40,17.60,1.72,4703
4928,47,3,4,52.70,29.10,2.90,4703
4929,47,3,5,66.30,40.90,3.48,4703
4930,47,3,6,75.30,51.20,4.21,4703
4931,47,3,7,79.30,55.50,3.79,4703
4932,47,3,8,77.20,53.80,3.41,4703
4933,47,3,9,69.20,46.20,3.58,4703
4934,47,3,10,55.50,34.80,3.14,4703
4935,47,3,11,40.40,24.30,1.98,4703
4936,47,3,12,28.50,12.90,1.56,4703
4937,47,4,1,23.50,6.20,1.06,4704
4938,47,4,2,28.90,9.70,1.06,4704
4939,47,4,3,41.60,21.60,1.83,4704
4940,47,4,4,56.00,33.50,3.33,4704
4941,47,4,5,68.30,45.50,4.33,4704
4942,47,4,6,77.60,55.60,5.08,4704
4943,47,4,7,81.50,59.80,4.12,4704
4944,47,4,8,79.20,57.60,4.39,4704
4945,47,4,9,71.50,49.70,3.73,4704
4946,47,4,10,57.90,37.20,2.77,4704
4947,47,4,11,41.80,25.30,1.84,4704
4948,47,4,12,28.70,13.30,1.33,4704
4949,47,5,1,25.00,7.60,1.18,4705
4950,47,5,2,30.00,10.70,1.09,4705
4951,47,5,3,41.90,21.60,1.89,4705
4952,47,5,4,55.70,32.70,3.35,4705
4953,47,5,5,68.50,44.60,4.05,4705
4954,47,5,6,77.60,54.70,4.77,4705
4955,47,5,7,81.50,58.70,3.89,4705
4956,47,5,8,79.30,56.80,4.00,4705
4957,47,5,9,71.70,48.80,3.50,4705
4958,47,5,10,58.30,36.80,2.78,4705
4959,47,5,11,43.00,25.90,1.92,4705
4960,47,5,12,30.30,14.40,1.53,4705
4961,47,6,1,25.70,10.70,1.45,4706
4962,47,6,2,29.40,13.20,1.17,4706
4963,47,6,3,40.40,22.90,1.86,4706
4964,47,6,4,53.20,33.40,3.17,4706
4965,47,6,5,65.80,44.20,3.65,4706
4966,47,6,6,75.60,54.70,4.32,4706
4967,47,6,7,80.20,59.20,3.71,4706
4968,47,6,8,78.20,57.90,3.49,4706
4969,47,6,9,70.90,50.20,3.14,4706
4970,47,6,10,57.60,39.00,2.95,4706
4971,47,6,11,43.20,28.20,2.08,4706
4972,47,6,12,31.20,17.50,1.67,4706
4973,47,7,1,26.40,9.70,1.25,4707
4974,47,7,2,31.30,13.40,1.28,4707
4975,47,7,3,43.80,24.40,2.08,4707
4976,47,7,4,57.50,35.10,3.84,4707
4977,47,7,5,69.30,46.70,4.45,4707
4978,47,7,6,78.50,56.80,5.52,4707
4979,47,7,7,82.00,60.90,4.59,4707
4980,47,7,8,80.00,58.70,4.16,4707
4981,47,7,9,72.90,50.70,3.84,4707
4982,47,7,10,59.80,38.60,2.84,4707
4983,47,7,11,44.40,27.40,2.19,4707
4984,47,7,12,31.70,16.30,1.56,4707
4985,47,8,1,27.20,11.00,1.43,4708
4986,47,8,2,31.50,14.50,1.43,4708
4987,47,8,3,43.60,24.50,2.07,4708
4988,47,8,4,57.10,35.00,3.65,4708
4989,47,8,5,69.30,46.60,4.16,4708
4990,47,8,6,78.80,56.70,5.26,4708
4991,47,8,7,82.30,60.80,4.15,4708
4992,47,8,8,80.30,58.70,4.14,4708
4993,47,8,9,73.30,50.90,3.53,4708
4994,47,8,10,60.20,39.20,2.88,4708
4995,47,8,11,45.00,28.20,2.24,4708
4996,47,8,12,32.40,17.40,1.71,4708
4997,47,9,1,28.30,13.00,1.64,4709
4998,47,9,2,32.20,16.10,1.56,4709
4999,47,9,3,43.30,25.30,2.05,4709
5000,47,9,4,55.80,35.10,3.67,4709
5001,47,9,5,67.60,45.80,3.96,4709
5002,47,9,6,77.50,55.80,4.60,4709
5003,47,9,7,81.80,60.80,3.67,4709
5004,47,9,8,79.80,59.40,3.80,4709
5005,47,9,9,72.90,51.80,3.33,4709
5006,47,9,10,60.10,40.30,2.91,4709
5007,47,9,11,45.50,29.40,2.22,4709
5008,47,9,12,33.50,19.20,1.87,4709
5009,48,1,1,27.90,9.50,2.61,4801
5010,48,1,2,31.10,9.60,2.38,4801
5011,48,1,3,39.50,16.30,2.56,4801
5012,48,1,4,46.20,22.60,2.81,4801
5013,48,1,5,55.10,31.10,2.95,4801
5014,48,1,6,63.90,37.90,2.60,4801
5015,48,1,7,73.90,43.80,1.38,4801
5016,48,1,8,72.60,42.40,1.36,4801
5017,48,1,9,62.70,35.70,1.74,4801
5018,48,1,10,48.10,26.50,2.32,4801
5019,48,1,11,35.00,16.30,2.64,4801
5020,48,1,12,26.80,9.30,2.86,4801
5021,48,2,1,26.80,8.00,3.95,4802
5022,48,2,2,30.50,8.80,3.45,4802
5023,48,2,3,38.60,15.10,3.34,4802
5024,48,2,4,45.60,21.90,3.18,4802
5025,48,2,5,55.10,30.40,3.10,4802
5026,48,2,6,64.00,36.80,2.31,4802
5027,48,2,7,73.70,43.00,1.20,4802
5028,48,2,8,72.50,41.70,1.38,4802
5029,48,2,9,62.60,34.80,1.91,4802
5030,48,2,10,48.10,26.00,2.53,4802
5031,48,2,11,34.30,15.30,3.46,4802
5032,48,2,12,25.40,7.80,4.15,4802
5033,48,3,1,29.90,7.70,1.04,4803
5034,48,3,2,32.90,9.50,1.00,4803
5035,48,3,3,42.50,18.60,1.08,4803
5036,48,3,4,51.10,25.00,1.34,4803
5037,48,3,5,61.20,33.50,1.76,4803
5038,48,3,6,72.00,40.90,1.11,4803
5039,48,3,7,80.80,47.60,0.77,4803
5040,48,3,8,78.70,45.70,0.93,4803
5041,48,3,9,69.00,37.40,1.20,4803
5042,48,3,10,54.90,27.40,1.22,4803
5043,48,3,11,40.00,16.70,0.98,4803
5044,48,3,12,29.90,8.00,1.06,4803
5045,48,4,1,32.50,11.50,0.79,4804
5046,48,4,2,35.40,13.30,0.86,4804
5047,48,4,3,45.70,21.60,1.10,4804
5048,48,4,4,52.70,28.30,1.74,4804
5049,48,4,5,61.90,37.60,2.46,4804
5050,48,4,6,72.40,45.50,1.76,4804
5051,48,4,7,81.70,52.30,0.99,4804
5052,48,4,8,79.80,50.40,0.81,4804
5053,48,4,9,69.30,41.80,1.38,4804
5054,48,4,10,54.70,30.60,1.44,4804
5055,48,4,11,41.50,19.90,0.96,4804
5056,48,4,12,32.20,11.70,0.87,4804
5057,48,5,1,34.60,12.60,0.53,4805
5058,48,5,2,36.40,14.20,0.63,4805
5059,48,5,3,46.80,22.50,1.01,4805
5060,48,5,4,54.20,29.20,1.82,4805
5061,48,5,5,63.60,38.50,2.85,4805
5062,48,5,6,75.00,47.30,2.15,4805
5063,48,5,7,84.60,54.30,1.45,4805
5064,48,5,8,83.20,52.20,0.96,4805
5065,48,5,9,72.60,42.90,1.22,4805
5066,48,5,10,57.40,31.20,1.44,4805
5067,48,5,11,44.10,20.90,0.69,4805
5068,48,5,12,34.40,13.00,0.55,4805
5069,48,6,1,34.00,12.00,0.56,4806
5070,48,6,2,36.00,13.30,0.68,4806
5071,48,6,3,46.70,21.80,0.99,4806
5072,48,6,4,54.60,29.10,1.96,4806
5073,48,6,5,64.30,38.70,3.10,4806
5074,48,6,6,75.80,48.00,2.64,4806
5075,48,6,7,85.10,54.90,1.95,4806
5076,48,6,8,83.70,52.70,1.44,4806
5077,48,6,9,73.30,43.10,1.20,4806
5078,48,6,10,57.90,31.00,1.54,4806
5079,48,6,11,44.30,20.70,0.70,4806
5080,48,6,12,34.70,12.70,0.56,4806
5081,48,7,1,35.40,12.20,0.39,4807
5082,48,7,2,37.80,14.20,0.55,4807
5083,48,7,3,48.70,22.40,0.84,4807
5084,48,7,4,56.60,29.60,1.80,4807
5085,48,7,5,65.90,39.10,2.72,4807
5086,48,7,6,78.30,48.50,2.19,4807
5087,48,7,7,86.90,55.60,1.96,4807
5088,48,7,8,85.70,53.00,1.18,4807
5089,48,7,9,75.40,43.50,1.09,4807
5090,48,7,10,59.70,30.90,1.17,4807
5091,48,7,11,45.70,20.60,0.54,4807
5092,48,7,12,35.90,12.60,0.42,4807
5093,48,8,1,37.30,15.10,0.47,4808
5094,48,8,2,38.90,15.80,0.62,4808
5095,48,8,3,48.70,23.00,1.01,4808
